JeNumber,Header Journal Name,PostDate,Description,AcctNum,Amount,Category
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-7948.82,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-632.41,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-2469.28,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-8013.33,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-2861.9,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-5247.21,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-6790.51,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-5555.87,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-1144.76,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-2740.42,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-2121.88,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-1144.76,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-1264.81,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-18036.01,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-2289.52,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-4629.89,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-1543.3,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-40433.82,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-28881.3,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-3086.6,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-5723.8,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-15914.13,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-3162.03,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-3162.03,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-1581.01,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-3162.03,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-69315.13,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-5776.26,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-4629.89,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-4629.89,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-4629.89,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-10302.85,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-1144.76,Labor Cost
4698602,2-2020Purchase Invoices ,2019-04-01,"Invoice Voucher Number : 365100000792 , Invoice Description : Benice Static shelf divider , Supplier : Aprint Co.,Ltd , Supplier Site : BANGKOK , Invoice Type : Standard ",60105,31072.8,Purchase Invoices
5200886,7-2020 Depreciation,2019-09-24,"Periodic Depreciation , Book : TH FA CORP , Asset Period : 07-2020 ",45505,-138.68,Depreciation
5200886,7-2020 Depreciation,2019-09-24,"Periodic Depreciation , Book : TH FA CORP , Asset Period : 07-2020 ",45505,-1025.19,Depreciation
5200886,7-2020 Depreciation,2019-09-24,"Periodic Depreciation , Book : TH FA CORP , Asset Period : 07-2020 ",45505,-138.68,Depreciation
5201870,8-2020 Billing Reclassification,2019-10-01,Journal Import 3147096:,66070,-158760.0,Billing Offset Reclass
5201870,8-2020 Billing Reclassification,2019-10-01,Journal Import 3147096:,66070,-1075000.0,Billing Offset Reclass
5201870,8-2020 Billing Reclassification,2019-10-01,Journal Import 3147096:,66070,-94600.0,Billing Offset Reclass
5201870,8-2020 Billing Reclassification,2019-10-01,Journal Import 3147096:,66070,-864000.0,Billing Offset Reclass
5201870,8-2020 Billing Reclassification,2019-10-01,Journal Import 3147096:,66070,-22400.0,Billing Offset Reclass
5201870,8-2020 Billing Reclassification,2019-10-01,Journal Import 3147096:,66070,-512396.71,Billing Offset Reclass
5201870,8-2020 Billing Reclassification,2019-10-01,Journal Import 3147096:,66070,-1162000.0,Billing Offset Reclass
5201870,8-2020 Billing Reclassification,2019-10-01,Journal Import 3147096:,66070,-192641.31,Billing Offset Reclass
5201870,8-2020 Billing Reclassification,2019-10-01,Journal Import 3147096:,66070,-700000.0,Billing Offset Reclass
5201870,8-2020 Billing Reclassification,2019-10-01,Journal Import 3147096:,66070,-636956.0,Billing Offset Reclass
5201870,8-2020 Billing Reclassification,2019-10-01,Journal Import 3147096:,66070,-2337000.0,Billing Offset Reclass
5201870,8-2020 Billing Reclassification,2019-10-01,Journal Import 3147096:,66070,-100000.0,Billing Offset Reclass
5201870,8-2020 Billing Reclassification,2019-10-01,Journal Import 3147096:,66070,-3539947.0,Billing Offset Reclass
5063972,6-2020Purchase Invoices ,2019-08-14,"Invoice Voucher Number : 365100001712 , Invoice Description : Australia Visa , Supplier : Khullar, Nikhil , Supplier Site : OFFICE , Invoice Type : Standard ",20220,105.0,Purchase Invoices
5063972,6-2020Purchase Invoices ,2019-08-14,"Invoice Voucher Number : 365100001708 , Invoice Description : India 0719 , Supplier : Smith, Machar Cameron Henderson , Supplier Site : OFFICE , Invoice Type : Standard ",60105,-129.81,Purchase Invoices
5063972,6-2020Purchase Invoices ,2019-08-14,"Invoice Voucher Number : 365100001708 , Invoice Description : India 0719 , Supplier : Smith, Machar Cameron Henderson , Supplier Site : OFFICE , Invoice Type : Standard ",60105,-1621.04,Purchase Invoices
4703649,2-2020Purchase Invoices ,2019-04-01,"Invoice Voucher Number : 365100000865 , Invoice Description : Slim Education Bar(slope LSB) @ 150 units , Supplier : Idea Orbit Co., Ltd. , Supplier Site : SAMUTPRAKARN , Invoice Type : Standard ",60105,-545700.0,Purchase Invoices
4602501,1-2020Purchase Invoices ,2019-03-04,"Invoice Voucher Number : 365100000525 , Invoice Description : CMC Dec 2018 , Supplier : Idea Orbit Co., Ltd. , Supplier Site : SAMUTPRAKARN , Invoice Type : Standard ",60105,-4722471.75,Purchase Invoices
4695725,2-2020Purchase Invoices ,2019-04-01,"Invoice Voucher Number : 365100000725 , Invoice Description : Driver rental fees of Jan - Mar 2019 , Supplier : Wellserve Service Co. Limited , Supplier Site : BANGKOK , Invoice Type : Standard ",66055,48236.24,Purchase Invoices
5073081,6-2020Sales Invoices ,2019-08-20,Customer Name: GlaxoSmithKline Consumer Healthcare (Thailand) Limited. Customer Number: 214125 Bill-To Site: 295127 ,66070,-352000.0,Sales Invoices
5073081,6-2020Sales Invoices ,2019-08-23,Customer Name: dentsu X (Thailand) Ltd. Customer Number: 214193 Bill-To Site: 295195 ,66070,-70833.0,Sales Invoices
5073081,6-2020Sales Invoices ,2019-08-21,Customer Name: Thaitheparos Public Company Limited Customer Number: 238060 Bill-To Site: 322109 ,66070,-1700000.0,Sales Invoices
5073081,6-2020Sales Invoices ,2019-08-15,Customer Name: Kinetic Worldwide (Thailand) Ltd. Customer Number: 214176 Bill-To Site: 295178 ,66070,-793600.0,Sales Invoices
5073081,6-2020Sales Invoices ,2019-08-15,Customer Name: Unilever Thai Trading Limited Customer Number: 214115 Bill-To Site: 295117 ,66070,-506000.0,Sales Invoices
5073081,6-2020Sales Invoices ,2019-08-15,Customer Name: Unilever Thai Trading Limited Customer Number: 214115 Bill-To Site: 295117 ,66070,-1650000.0,Sales Invoices
5073081,6-2020Sales Invoices ,2019-08-15,Customer Name: Unilever Thai Trading Limited Customer Number: 214115 Bill-To Site: 295117 ,66070,-1079920.0,Sales Invoices
5345867,8-2020 Receipts,2019-10-22,Receipt Application Status: APP Customer Name: GlaxoSmithKline Consumer Healthcare (Thailand) Limited. Customer Number: 214125 Bill-To Site:  Remittance Bank Name: HK and Shanghai Banking Corp Ltd Remittance Bank Account Name: dh Thailand - THB 001 ,62125,-5250.0,Receipts
5345867,8-2020 Receipts,2019-10-22,Receipt Application Status: APP Customer Name: Unilever Thai Trading Limited Customer Number: 214115 Bill-To Site:  Remittance Bank Name: HK and Shanghai Banking Corp Ltd Remittance Bank Account Name: dh Thailand - THB 001 ,62125,-9960.0,Receipts
5345867,8-2020 Receipts,2019-10-22,Receipt Application Status: APP Customer Name: Kinetic Worldwide (Thailand) Ltd. Customer Number: 214176 Bill-To Site:  Remittance Bank Name: HK and Shanghai Banking Corp Ltd Remittance Bank Account Name: dh Thailand - THB 001 ,62125,-16038.0,Receipts
5345867,8-2020 Receipts,2019-10-22,"Receipt Application Status: APP Customer Name: Brand's Suntory (Thailand) Co.,Ltd. Customer Number: 214278 Bill-To Site:  Remittance Bank Name: HK and Shanghai Banking Corp Ltd Remittance Bank Account Name: dh Thailand - THB 001 ",62125,-16650.0,Receipts
4810608,4-2020Purchase Invoices ,2019-06-01,"Invoice Voucher Number : 365100001224 , Invoice Description : Mar 19 of the Tesco income Media & Insight revenue share , Supplier : Ek-chai Distribution System Co. Ltd , Supplier Site : NUANCHAN , Invoice Type : Standard ",61205,-5748862.9,Purchase Invoices
4810608,4-2020Purchase Invoices ,2019-06-01,"Invoice Voucher Number : 365100001225 , Invoice Description : Mar 19 of the Tesco income Media & Insight revenue , Supplier : Ek-chai Distribution System Co. Ltd , Supplier Site : NUANCHAN , Invoice Type : Standard ",61205,-37620453.75,Purchase Invoices
4810608,4-2020Purchase Invoices ,2019-06-01,"Invoice Voucher Number : 365100001218 , Invoice Description : CAT international call for 16/4/2019-15/5/2019 , Supplier : CAT Telecom Public Company Limited , Supplier Site : BANGKOK , Invoice Type : Standard ",60105,-5632.27,Purchase Invoices
5207922,7-2020 Receipts,2019-09-24,Receipt Application Status: APP Customer Name: Unilever Thai Trading Limited Customer Number: 214115 Bill-To Site:  Remittance Bank Name: HK and Shanghai Banking Corp Ltd Remittance Bank Account Name: dh Thailand - THB 001 ,55060,-23337.6,Receipts
5207922,7-2020 Receipts,2019-09-24,Receipt Application Status: APP Customer Name: Unilever Thai Trading Limited Customer Number: 214115 Bill-To Site:  Remittance Bank Name: HK and Shanghai Banking Corp Ltd Remittance Bank Account Name: dh Thailand - THB 001 ,55060,-1154400.0,Receipts
5207921,7-2020 Sales Invoices,2019-09-30,Customer Name: Kinetic Worldwide (Thailand) Ltd. Customer Number: 214176 Bill-To Site: 295178 ,62510,-64680.0,Sales Invoices
5207921,7-2020 Sales Invoices,2019-09-30,Customer Name: Kinetic Worldwide (Thailand) Ltd. Customer Number: 214176 Bill-To Site: 295178 ,62510,-45693.9,Sales Invoices
5207921,7-2020 Sales Invoices,2019-09-30,Customer Name: Kinetic Worldwide (Thailand) Ltd. Customer Number: 214176 Bill-To Site: 295178 ,62510,-5460.0,Sales Invoices
4696584,2-2020Purchase Invoices ,2019-04-01,"Invoice Voucher Number : 365100000724 , Invoice Description : Laptop Dell Latitude 4790 i5 , Supplier : Dell Corporation (Thailand) Co., Ltd. , Supplier Site : BANGKOK , Invoice Type : Standard ",66055,378500.0,Purchase Invoices
5207921,7-2020 Sales Invoices,2019-09-26,Customer Name: Unilever Thai Trading Limited Customer Number: 214115 Bill-To Site: 295117 ,62510,-6444.9,Sales Invoices
4725680,2-2020Sales Invoices ,2019-04-02,"Customer Name: Siam Furukawa Trading Co.,Ltd. Customer Number: 214209 Bill-To Site: 295211 ",62125,4017.87,Sales Invoices
5234893,8-2020 Purchase Invoices,2019-10-01,"Invoice Voucher Number : 365100002024 , Invoice Description : 20183810 S26 organic - Fixture , Supplier : Naru Corporation Co.,Ltd , Supplier Site : BANGKOK , Invoice Type : Standard ",66055,153000.0,Purchase Invoices
4915711,5-2020External Revenue ,2019-07-12,Journal Import 2902216:,10005,0.01,External Revenue
4726581,2-2020External Revenue ,2019-04-01,Journal Import 2635545:,51025,528000.0,External Revenue
5234893,8-2020 Purchase Invoices,2019-10-01,"Invoice Voucher Number : 365100002038 , Invoice Description : 2019/4024  , Supplier : Ricco Co Ltd , Supplier Site : BANGKOK , Invoice Type : Standard ",66055,92000.0,Purchase Invoices
5234893,8-2020 Purchase Invoices,2019-10-01,"Invoice Voucher Number : 365100002046 , Invoice Description : PHD-rebate 18/19",66055,233820.0,Purchase Invoices
5234893,8-2020 Purchase Invoices,2019-10-01,"Invoice Voucher Number : 365100002022 , Invoice Description : VIP VAN for tansportation , Supplier : Mr.Weerachot Leesuwan , Supplier Site : BANGKOK , Invoice Type : Standard ",66055,17950.0,Purchase Invoices
4826681,4-2020Receipts ,2019-06-14,"Receipt Application Status: APP Customer Name: Media Intelligence Co., Ltd. Customer Number: 214177 Bill-To Site:  Remittance Bank Name: HK and Shanghai Banking Corp Ltd Remittance Bank Account Name: dh Thailand - THB 001 ",55060,721468.8,Receipts
4726581,2-2020External Revenue ,2019-04-01,Journal Import 2635545:,51025,18000.0,External Revenue
4726581,2-2020External Revenue ,2019-04-01,Journal Import 2635545:,51025,19467.15,External Revenue
4726581,2-2020External Revenue ,2019-04-30,Journal Import 2635545:,51025,996000.0,External Revenue
4726581,2-2020External Revenue ,2019-04-01,Journal Import 2635545:,51025,720000.0,External Revenue
4725680,2-2020Sales Invoices ,2019-04-01,Customer Name: JT International (Thailand) Limited Customer Number: 214260 Bill-To Site: 295262 ,62125,10500.0,Sales Invoices
4725680,2-2020Sales Invoices ,2019-04-11,Customer Name: Unilever Thai Trading Limited Customer Number: 214115 Bill-To Site: 295117 ,62125,29880.0,Sales Invoices
4725680,2-2020Sales Invoices ,2019-04-04,Customer Name: Bangkok Suvarnabhumi University Customer Number: 214287 Bill-To Site: 295289 ,62125,9750.0,Sales Invoices
4725680,2-2020Sales Invoices ,2019-04-01,Customer Name: AB Food & Beverages (Thailand) Ltd. Customer Number: 214119 Bill-To Site: 295121 ,62125,36104.25,Sales Invoices
4827441,4-2020Deliver ,2019-06-06,Journal Import 2820195:,11805,6831426.02,Deliver
5159141,7-2020Reconciled Payments ,2019-09-01,"Payment Cleared , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000763 , Payment Number : 35277 , Payment Date : 02-SEP-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Ricco Co Ltd Payment Currency Code THB ",55060,-187096.0,Reconciled Payments
4725680,2-2020Sales Invoices ,2019-04-04,Customer Name: P&G Trading (Thailand) Pte Ltd Customer Number: 214121 Bill-To Site: 295123 ,62125,6804.0,Sales Invoices
4725680,2-2020Sales Invoices ,2019-04-05,"Customer Name: Thai Union Group Public Co., Ltd. Customer Number: 345020 Bill-To Site: 434019 ",62125,9000.0,Sales Invoices
4725680,2-2020Sales Invoices ,2019-04-01,Customer Name: Unilever Thai Trading Limited Customer Number: 214115 Bill-To Site: 295117 ,62125,19500.0,Sales Invoices
4725680,2-2020Sales Invoices ,2019-04-02,Customer Name: Nestle (Thai) Ltd. Customer Number: 214123 Bill-To Site: 295125 ,62125,8076.9,Sales Invoices
4725680,2-2020Sales Invoices ,2019-04-25,Customer Name: Unilever Thai Trading Limited Customer Number: 214115 Bill-To Site: 295117 ,62125,13612.5,Sales Invoices
4725680,2-2020Sales Invoices ,2019-04-01,Customer Name: Mundipharma (Thailand) Ltd. Customer Number: 214293 Bill-To Site: 295296 ,62125,6300.0,Sales Invoices
4725680,2-2020Sales Invoices ,2019-04-12,Customer Name: EK-Chai Distribution System Co. Ltd Customer Number: 1184 Bill-To Site: 298484 ,62125,4215.0,Sales Invoices
4827224,4-2020External Revenue ,2019-06-01,Journal Import 2819014:,51025,118741.94,External Revenue
4827224,4-2020External Revenue ,2019-06-20,Journal Import 2819014:,51025,150000.0,External Revenue
4827224,4-2020External Revenue ,2019-06-04,Journal Import 2819014:,51025,508333.33,External Revenue
4725680,2-2020Sales Invoices ,2019-04-01,Customer Name: Kinetic Worldwide (Thailand) Ltd. Customer Number: 214176 Bill-To Site: 295178 ,62125,35640.0,Sales Invoices
4725680,2-2020Sales Invoices ,2019-04-01,Customer Name: Boon Rawd Brewery (Singha Beer) - Shop Lite Customer Number: 214130 Bill-To Site: 295132 ,62125,17940.0,Sales Invoices
4725680,2-2020Sales Invoices ,2019-04-01,Customer Name: Kinetic Worldwide (Thailand) Ltd. Customer Number: 214176 Bill-To Site: 295178 ,62125,7200.0,Sales Invoices
5036770,6-2020Sales Invoices ,2019-08-05,Customer Name: EK-Chai Distribution System Co. Ltd Customer Number: 1184 Bill-To Site: 298484 ,50105,16263062.52,Sales Invoices
5046941,6-2020Purchase Invoices ,2019-08-09,"Invoice Voucher Number : 365100001703 , Invoice Description : Bangkok movement expenses , Supplier : Rishi Kumar Teotia , Supplier Site : OFFICE , Invoice Type : Standard ",20215,13033.13,Purchase Invoices
4827224,4-2020External Revenue ,2019-06-01,Journal Import 2819014:,51025,10032.79,External Revenue
4827224,4-2020External Revenue ,2019-06-01,Journal Import 2819014:,51025,23739.13,External Revenue
4827224,4-2020External Revenue ,2019-06-01,Journal Import 2819014:,51025,19989.04,External Revenue
4827224,4-2020External Revenue ,2019-06-01,Journal Import 2819014:,51025,99225.0,External Revenue
5027788,6-2020Purchase Invoices ,2019-08-05,"Invoice Voucher Number : 365100001666 , Invoice Description : Cost Reimbursement , Supplier : dunnhumby Limited , Supplier Site : dunnhumby Limit , Invoice Type : Standard ",61510,33225.48,Purchase Invoices
4827224,4-2020External Revenue ,2019-06-01,Journal Import 2819014:,51025,120967.74,External Revenue
4827224,4-2020External Revenue ,2019-06-01,Journal Import 2819014:,51025,2541667.0,External Revenue
4827224,4-2020External Revenue ,2019-06-01,Journal Import 2819014:,51025,346714.29,External Revenue
4827224,4-2020External Revenue ,2019-06-01,Journal Import 2819014:,51025,1708571.43,External Revenue
4706633,2-2020Payments ,2019-04-11,"Payment Created , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000329 , Payment Number : 26899 , Payment Date : 11-APR-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Pinapin Company Limited Payment Currency Code THB ",60105,12840.0,Payments
5285913,8-2020 External Revenue,2019-10-01,Journal Import 3216956:,10005,395411.72,External Revenue
5201870,8-2020 Billing Reclassification,2019-10-01,Journal Import 3147096:,51025,4000000.0,Billing Offset Reclass
5201870,8-2020 Billing Reclassification,2019-10-01,Journal Import 3147096:,51025,1050000.0,Billing Offset Reclass
5201870,8-2020 Billing Reclassification,2019-10-01,Journal Import 3147096:,51025,1168000.0,Billing Offset Reclass
5079015,6-2020Depreciation ,2019-08-19,"Periodic Depreciation , Book : TH FA CORP , Asset Period : 06-2020 ",26060,1800.81,Depreciation
4842087,4-2020Depreciation ,2019-06-06,"Periodic Depreciation , Book : TH FA CORP , Asset Period : 04-2020 ",26055,164.1,Depreciation
4826681,4-2020Receipts ,2019-06-01,"Receipt Application Status: APP Customer Name: Dairy Plus Co., Ltd. Customer Number: 214145 Bill-To Site:  Remittance Bank Name: HK and Shanghai Banking Corp Ltd Remittance Bank Account Name: dh Thailand - THB 001 ",55060,572000.0,Receipts
4827224,4-2020External Revenue ,2019-06-01,Journal Import 2819014:,51025,917364.13,External Revenue
4827224,4-2020External Revenue ,2019-06-01,Journal Import 2819014:,51025,159344.26,External Revenue
4827224,4-2020External Revenue ,2019-06-01,Journal Import 2819014:,51025,171000.0,External Revenue
4827224,4-2020External Revenue ,2019-06-01,Journal Import 2819014:,51025,300245.1,External Revenue
4706633,2-2020Payments ,2019-04-12,"Payment Created , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000342 , Payment Number : 26882 , Payment Date : 12-APR-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Nantayanon, Chatyapha Payment Currency Code THB ",60105,2390.0,Payments
4706633,2-2020Payments ,2019-04-12,"Payment Created , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000347 , Payment Number : 26887 , Payment Date : 12-APR-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Triumphavong, Gahn Payment Currency Code THB ",60105,2343.3,Payments
4706633,2-2020Payments ,2019-04-12,"Payment Created , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000347 , Payment Number : 26887 , Payment Date : 12-APR-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Triumphavong, Gahn Payment Currency Code THB ",60105,4168.72,Payments
4842087,4-2020Depreciation ,2019-06-06,"Periodic Depreciation , Book : TH FA CORP , Asset Period : 04-2020 ",26055,189.12,Depreciation
4842087,4-2020Depreciation ,2019-06-06,"Periodic Depreciation , Book : TH FA CORP , Asset Period : 04-2020 ",26055,784.13,Depreciation
5201870,8-2020 Billing Reclassification,2019-10-01,Journal Import 3147096:,51025,564000.0,Billing Offset Reclass
5201870,8-2020 Billing Reclassification,2019-10-01,Journal Import 3147096:,51025,1687200.0,Billing Offset Reclass
5201870,8-2020 Billing Reclassification,2019-10-01,Journal Import 3147096:,51025,500000.0,Billing Offset Reclass
5201870,8-2020 Billing Reclassification,2019-10-01,Journal Import 3147096:,51025,250800.0,Billing Offset Reclass
5201870,8-2020 Billing Reclassification,2019-10-01,Journal Import 3147096:,51025,303960.0,Billing Offset Reclass
5201870,8-2020 Billing Reclassification,2019-10-01,Journal Import 3147096:,51025,375000.0,Billing Offset Reclass
5201870,8-2020 Billing Reclassification,2019-10-01,Journal Import 3147096:,51025,6000.0,Billing Offset Reclass
5201870,8-2020 Billing Reclassification,2019-10-01,Journal Import 3147096:,51025,636956.0,Billing Offset Reclass
5201870,8-2020 Billing Reclassification,2019-10-01,Journal Import 3147096:,51025,5836179.0,Billing Offset Reclass
5201870,8-2020 Billing Reclassification,2019-10-01,Journal Import 3147096:,51025,375375.0,Billing Offset Reclass
5201870,8-2020 Billing Reclassification,2019-10-01,Journal Import 3147096:,51025,1110000.0,Billing Offset Reclass
4842087,4-2020Depreciation ,2019-06-06,"Periodic Depreciation , Book : TH FA CORP , Asset Period : 04-2020 ",26055,258.7,Depreciation
4842087,4-2020Depreciation ,2019-06-06,"Periodic Depreciation , Book : TH FA CORP , Asset Period : 04-2020 ",26055,13531.7,Depreciation
4827224,4-2020External Revenue ,2019-06-01,Journal Import 2819014:,51025,96380.95,External Revenue
4827224,4-2020External Revenue ,2019-06-01,Journal Import 2819014:,51025,640719.1,External Revenue
4827224,4-2020External Revenue ,2019-06-01,Journal Import 2819014:,51025,53495.21,External Revenue
4827224,4-2020External Revenue ,2019-06-01,Journal Import 2819014:,51025,218922.05,External Revenue
4827224,4-2020External Revenue ,2019-06-01,Journal Import 2819014:,51025,218922.05,External Revenue
4827224,4-2020External Revenue ,2019-06-01,Journal Import 2819014:,51025,377459.02,External Revenue
4827224,4-2020External Revenue ,2019-06-01,Journal Import 2819014:,51025,531250.0,External Revenue
4827224,4-2020External Revenue ,2019-06-01,Journal Import 2819014:,51025,2171612.9,External Revenue
4827224,4-2020External Revenue ,2019-06-01,Journal Import 2819014:,51025,129488.52,External Revenue
4827224,4-2020External Revenue ,2019-06-01,Journal Import 2819014:,51025,203447.93,External Revenue
4827224,4-2020External Revenue ,2019-06-01,Journal Import 2819014:,51025,721301.5,External Revenue
4827224,4-2020External Revenue ,2019-06-01,Journal Import 2819014:,51025,1229600.0,External Revenue
4827224,4-2020External Revenue ,2019-06-01,Journal Import 2819014:,51025,118032.79,External Revenue
4827224,4-2020External Revenue ,2019-06-15,Journal Import 2819014:,51025,224000.0,External Revenue
5037778,6-2020Purchase Invoices ,2019-08-09,"Invoice Voucher Number : 365100001689 , Invoice Description : Falcon - Car Rental fee Aug 19 , Supplier : Falcon Inter Company Limited , Supplier Site : BANGKOK , Invoice Type : Standard ",60105,-39590.0,Purchase Invoices
5079015,6-2020Depreciation ,2019-08-19,"Periodic Depreciation , Book : TH FA CORP , Asset Period : 06-2020 ",26060,101.91,Depreciation
5201870,8-2020 Billing Reclassification,2019-10-01,Journal Import 3147096:,51025,225000.0,Billing Offset Reclass
5201870,8-2020 Billing Reclassification,2019-10-01,Journal Import 3147096:,51025,325500.0,Billing Offset Reclass
5201870,8-2020 Billing Reclassification,2019-10-01,Journal Import 3147096:,51025,14000.0,Billing Offset Reclass
5201870,8-2020 Billing Reclassification,2019-10-01,Journal Import 3147096:,51025,94600.0,Billing Offset Reclass
5201870,8-2020 Billing Reclassification,2019-10-01,Journal Import 3147096:,51025,1075000.0,Billing Offset Reclass
5201870,8-2020 Billing Reclassification,2019-10-01,Journal Import 3147096:,51025,506000.0,Billing Offset Reclass
5201870,8-2020 Billing Reclassification,2019-10-01,Journal Import 3147096:,51025,369000.0,Billing Offset Reclass
4945717,5-2020Credit Memos ,2019-07-10,Credit Reason: Contract Name Change Customer Name: Unilever Thai Trading Limited Customer Number: 214115 Bill-To Site: 295117 ,50005,-1358500.0,Credit Memos
5156992,7-2020Receiving ,2019-09-16,Journal Import 3120661:,66055,-153369.0,Receiving
5156992,7-2020Receiving ,2019-09-16,Journal Import 3120661:,66055,-55440.0,Receiving
5156992,7-2020Receiving ,2019-09-16,Journal Import 3120661:,66055,-6600.0,Receiving
4721572,2-2020Reconciled Payments ,2019-04-01,"Payment Cleared , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000019 , Payment Number : 21909 , Payment Date : 14-JAN-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_ISO_EFT , Payee : Rodsamer, Siriwat Payment Currency Code THB ",55060,800.0,Reconciled Payments
5338954,8-2020 Depreciation,2019-10-21,"Periodic Depreciation , Book : TH FA CORP , Asset Period : 08-2020 ",26055,8165.43,Depreciation
4915711,5-2020External Revenue ,2019-07-12,Journal Import 2902216:,10005,-0.01,External Revenue
4915711,5-2020External Revenue ,2019-07-12,Journal Import 2902216:,51025,0.01,External Revenue
4915711,5-2020External Revenue ,2019-07-12,Journal Import 2902216:,51025,0.01,External Revenue
4915711,5-2020External Revenue ,2019-07-12,Journal Import 2902216:,10005,-0.01,External Revenue
4827340,4-2020Payments ,2019-06-20,"Payment Created , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000515 , Payment Number : 31071 , Payment Date : 20-JUN-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Better Choices Co., Ltd. Payment Currency Code THB ",60105,3669.03,Payments
4827340,4-2020Payments ,2019-06-20,"Payment Created , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000524 , Payment Number : 31018 , Payment Date : 20-JUN-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Mr. Prayong Kaewmanee Payment Currency Code THB ",60105,8900.0,Payments
