survived,pclass,age,sibsp,parch,fare,adult_male,embark_town,alive,alone,fare_zscore,sex_female,sex_male,"age_cat_(-inf, 12.0]","age_cat_(12.0, 18.0]","age_cat_(18.0, 25.0]","age_cat_(25.0, 30.0]","age_cat_(30.0, 35.0]","age_cat_(35.0, 40.0]","age_cat_(40.0, 45.0]","age_cat_(45.0, 50.0]","age_cat_(50.0, 60.0]","age_cat_(60.0, 70.0]","age_cat_(70.0, 80.0]","age_cat_(80.0, inf]",embarked_C,embarked_None,embarked_Q,embarked_S,class_First,class_Second,class_Third,who_child,who_man,who_woman,deck_A,deck_B,deck_C,deck_D,deck_E,deck_F,deck_G,deck_Missing
0,2,23.0,2,1,11.5,1,Southampton,no,0,-0.45019412027946865,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2.0,1,1,26.0,0,Southampton,yes,0,0.3631974153869037,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,34.9609375,0,0,7.2292,1,Cherbourg,no,1,-0.9130709271483137,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,17.0,1,1,7.2292,1,Cherbourg,no,0,-0.9130709271483137,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,3,33.75,0,2,22.3583,0,Cherbourg,yes,0,0.21273467543451616,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,30.0,0,0,8.6625,0,Southampton,no,1,-0.7327187712995227,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,2,7.0,0,2,26.25,0,Southampton,yes,0,0.37273920539989586,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,1,45.0,0,0,26.55,1,Southampton,no,1,0.38407011650614753,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1,1,30.0,0,0,106.425,0,Cherbourg,yes,1,1.7684676059501994,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,32.60830860534124,0,0,14.5,1,Southampton,no,1,-0.21906254102014242,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,1,22.0,0,2,49.5,0,Cherbourg,yes,0,1.005212389003373,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1,1,36.0,0,2,71.0,0,Southampton,yes,0,1.3648769532517282,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0,3,9.0,4,2,31.275,0,Southampton,no,0,0.5473859835310376,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,3,11.0,4,2,31.275,0,Southampton,no,0,0.5473859835310376,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1,2,32.0,1,0,26.0,1,Southampton,yes,0,0.3631974153869037,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,1,50.0,1,0,106.425,1,Cherbourg,no,0,1.7684676059501994,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,1,64.0,0,0,26.0,1,Southampton,no,1,0.3631974153869037,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1,2,19.0,1,0,26.0,0,Southampton,yes,0,0.3631974153869037,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,2,34.9609375,0,0,13.8625,1,Cherbourg,yes,1,-0.26389387476924575,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,3,33.0,1,1,20.525,1,Southampton,no,0,0.12742801223932962,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,2,8.0,1,1,36.75,0,Southampton,yes,0,0.7082388512649428,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,17.0,0,2,110.8833,1,Cherbourg,yes,0,1.8093867692557384,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,2,27.0,0,0,26.0,1,Southampton,no,1,0.3631974153869037,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,3,39.5,0,0,7.8292,1,Queenstown,no,1,-0.8335694429010935,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,3,22.0,0,0,7.225,1,Cherbourg,yes,1,-0.9136503932960387,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,3,22.0,0,0,7.775,0,Southampton,yes,1,-0.8404962381715625,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,1,62.0,0,0,26.55,1,Southampton,no,1,0.38407011650614753,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,48.0,1,0,39.6,0,Cherbourg,yes,0,0.7827138458999015,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
0,1,34.9609375,0,0,227.525,1,Cherbourg,no,1,2.526090918017559,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,39.0,1,1,79.65,0,Southampton,yes,0,1.4795068083782223,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1,3,36.0,1,0,17.4,0,Southampton,yes,0,-0.03726799430751964,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,39.5,0,0,7.75,1,Queenstown,no,1,-0.8437075435148569,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,40.0,0,0,7.8958,1,Southampton,no,1,-0.8251232888462876,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,2,28.0,0,0,13.5,1,Southampton,no,1,-0.29031494909588595,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,3,32.60830860534124,0,0,8.05,1,Southampton,no,1,-0.8058380764704022,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,31.71656050955414,0,0,8.05,0,Southampton,no,1,-0.8058380764704022,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,24.0,2,0,24.15,1,Southampton,no,0,0.2895986154016727,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,19.0,0,0,7.8958,1,Southampton,no,1,-0.8251232888462876,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,29.0,0,4,21.075,0,Southampton,no,0,0.1537954234490378,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,34.9609375,0,0,7.2292,1,Cherbourg,no,1,-0.9130709271483137,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,3,32.0,0,0,7.8542,1,Southampton,yes,1,-0.8303905713178548,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,2,62.0,0,0,10.5,1,Southampton,yes,1,-0.5409029397595562,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,53.0,2,0,51.4792,0,Southampton,yes,0,1.0443042373988374,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1,1,36.0,0,0,26.3875,1,Southampton,yes,1,0.3779485280630329,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1,3,25.136363636363637,0,0,7.75,0,Queenstown,yes,1,-0.8437075435148569,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,16.0,0,0,8.05,1,Southampton,no,1,-0.8058380764704022,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,19.0,0,0,14.5,1,Southampton,no,1,-0.21906254102014242,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,2,34.0,0,0,13.0,0,Southampton,yes,1,-0.3279461866690772,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,1,39.0,1,0,55.9,0,Southampton,yes,0,1.12645263233373,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,3,33.75,1,0,14.4583,0,Cherbourg,no,0,-0.22193422151860023,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,3,32.0,0,0,7.925,1,Southampton,yes,1,-0.821442611646661,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,2,25.0,1,1,30.0,0,Southampton,yes,0,0.5058846184873587,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,1,39.0,1,1,110.8833,0,Cherbourg,yes,0,1.8093867692557384,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0,2,54.0,0,0,26.0,1,Southampton,no,1,0.3631974153869037,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,1,36.0,0,0,40.125,1,Cherbourg,no,1,0.7958462391707691,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0,3,34.9609375,0,0,8.7125,1,Cherbourg,no,1,-0.7269799960497695,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,1,18.0,0,2,79.65,0,Southampton,yes,0,1.4795068083782223,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,2,47.0,0,0,15.0,1,Southampton,no,1,-0.18525898356862222,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,60.0,1,1,79.2,1,Cherbourg,yes,0,1.4738574479558824,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,3,22.0,0,0,8.05,1,Southampton,no,1,-0.8058380764704022,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,32.60830860534124,0,0,8.05,1,Southampton,no,1,-0.8058380764704022,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,35.0,0,0,7.125,1,Southampton,no,1,-0.9275476140378919,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,1,52.0,1,0,78.2667,0,Cherbourg,yes,0,1.4620376391410386,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3,47.0,0,0,7.25,1,Southampton,no,1,-0.9102061430761234,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,25.136363636363637,0,2,7.75,0,Queenstown,no,0,-0.8437075435148569,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,2,37.0,1,0,26.0,1,Southampton,no,0,0.3631974153869037,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,3,36.0,1,1,24.15,1,Southampton,no,0,0.2895986154016727,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,2,31.71656050955414,0,0,33.0,0,Southampton,yes,1,0.6009192991872787,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,3,49.0,0,0,0.0,1,Southampton,no,1,-2.88548142265613,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,34.9609375,0,0,7.225,1,Cherbourg,no,1,-0.9136503932960387,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,1,49.0,1,0,56.9292,1,Cherbourg,yes,0,1.1446439074172396,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1,2,24.0,2,1,27.0,0,Southampton,yes,0,0.40082865296009496,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,3,32.60830860534124,0,0,7.8958,1,Southampton,no,1,-0.8251232888462876,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,1,32.60830860534124,0,0,42.4,1,Southampton,no,1,0.8508356094973394,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,3,44.0,0,0,8.05,1,Southampton,no,1,-0.8058380764704022,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,1,35.0,0,0,26.55,1,Cherbourg,yes,1,0.38407011650614753,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,3,36.0,1,0,15.55,1,Southampton,no,0,-0.14935263611558158,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,30.0,0,0,7.8958,1,Southampton,no,1,-0.8251232888462876,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,1,27.0,0,0,30.5,1,Southampton,yes,1,0.5223661416189997,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1,2,22.0,1,2,41.5792,0,Cherbourg,yes,0,0.8313437949355563,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,1,40.0,0,0,153.4625,0,Southampton,yes,1,2.1334253439722652,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0,3,39.0,1,5,31.275,0,Southampton,no,0,0.5473859835310376,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,32.60830860534124,0,0,7.05,1,Southampton,no,1,-0.938099135222973,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,3,25.136363636363637,1,0,15.5,0,Queenstown,yes,0,-0.152563941458876,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,39.5,0,0,7.75,1,Queenstown,no,1,-0.8437075435148569,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,35.0,0,0,8.05,1,Southampton,no,1,-0.8058380764704022,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,2,24.0,1,2,65.0,0,Southampton,yes,0,1.2768395605463552,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,3,34.0,1,1,14.4,1,Southampton,no,0,-0.2259629799594706,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,26.0,1,0,16.1,0,Southampton,no,0,-0.1146944744144217,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,2,4.0,2,1,39.0,0,Southampton,yes,0,0.7674905052029977,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
0,2,26.0,0,0,10.5,1,Southampton,no,1,-0.5409029397595562,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,3,27.0,1,0,14.4542,1,Cherbourg,no,0,-0.22221701607189315,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,1,42.0,1,0,52.5542,1,Southampton,yes,0,1.0649116732572408,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1,3,20.0,1,1,15.7417,1,Cherbourg,yes,0,-0.13713544929844276,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,21.0,0,0,7.8542,1,Southampton,no,1,-0.8303905713178548,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,21.0,0,0,16.1,1,Southampton,no,1,-0.1146944744144217,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,1,61.0,0,0,32.3208,1,Southampton,no,1,0.5801828371419746,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,2,57.0,0,0,12.35,1,Queenstown,no,1,-0.37909121508236615,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,21.0,0,0,77.9583,0,Southampton,yes,1,1.4581008946638134,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3,26.0,0,0,7.8958,1,Southampton,no,1,-0.8251232888462876,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,39.5,0,0,7.7333,1,Queenstown,no,1,-0.8458584718345191,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,1,80.0,0,0,30.0,1,Southampton,yes,1,0.5058846184873587,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0,3,51.0,0,0,7.0542,1,Southampton,no,1,-0.9375052894462335,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,1,32.0,0,0,30.5,1,Cherbourg,yes,1,0.5223661416189997,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,1,32.60830860534124,0,0,0.0,1,Southampton,no,1,-2.88548142265613,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,3,9.0,3,2,27.9,0,Southampton,no,0,0.4335236950698412,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1,2,28.0,0,0,13.0,0,Southampton,yes,1,-0.3279461866690772,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,3,32.0,0,0,7.925,1,Southampton,no,1,-0.821442611646661,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,2,31.0,1,1,26.25,1,Southampton,no,0,0.37273920539989586,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,3,41.0,0,5,39.6875,0,Southampton,no,0,0.7849146243845684,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,32.60830860534124,1,0,16.1,1,Southampton,no,0,-0.1146944744144217,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,20.0,0,0,7.8542,1,Southampton,no,1,-0.8303905713178548,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,1,24.0,0,0,69.3,0,Cherbourg,yes,1,1.3407120348684196,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0,3,2.0,3,2,27.9,0,Southampton,no,0,0.4335236950698412,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1,3,32.60830860534124,0,0,56.4958,1,Southampton,yes,1,1.1370239058726157,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,3,0.75,2,1,19.2583,0,Cherbourg,yes,0,0.06391062614066957,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1,1,48.0,1,0,76.7292,1,Cherbourg,yes,0,1.4422551021616514,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,3,19.0,0,0,7.8958,1,Southampton,no,1,-0.8251232888462876,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,1,56.0,0,0,35.5,1,Cherbourg,yes,1,0.6737333511957474,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0,3,32.60830860534124,0,0,7.55,1,Southampton,no,1,-0.8697772493073065,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,3,23.0,0,0,7.55,0,Southampton,yes,1,-0.8697772493073065,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,32.60830860534124,0,0,7.8958,1,Southampton,no,1,-0.8251232888462876,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,2,18.0,0,1,23.0,0,Southampton,yes,0,0.24094948177651224,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,3,21.0,0,0,8.4333,1,Southampton,no,1,-0.7594564705474919,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,3,25.136363636363637,0,0,7.8292,0,Queenstown,yes,1,-0.8335694429010935,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,18.0,0,0,6.75,0,Queenstown,no,1,-0.9814585511518666,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,2,24.0,2,0,73.5,1,Southampton,no,0,1.3993824533209234,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,3,32.60830860534124,0,0,7.8958,1,Southampton,no,1,-0.8251232888462876,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,32.0,1,1,15.5,0,Queenstown,no,0,-0.152563941458876,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,2,23.0,0,0,13.0,1,Southampton,no,1,-0.3279461866690772,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,1,58.0,0,2,113.275,1,Cherbourg,no,0,1.8306652779495596,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1,1,50.0,2,0,133.65,1,Southampton,yes,0,1.9955931153481836,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,3,40.0,0,0,7.225,1,Cherbourg,no,1,-0.9136503932960387,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
